"id","url","name","season","number","type","airdate","airtime","airstamp","runtime","rating","summary","_links","_embedded","medium_image","original_image"
2730595,"https://www.tvmaze.com/episodes/2730595/neznost-2x10-seria-10","Серия 10",2,10,"regular","2024-01-01","","2023-12-31 19:00:00","19.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2730595""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/51908"", ""name"": ""Нежность""}}","{""show"": {""id"": 51908, ""url"": ""https://www.tvmaze.com/shows/51908/neznost"", ""name"": ""Нежность"", ""type"": ""Scripted"", ""ended"": ""2024-01-01"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/282/707449.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/282/707449.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/51908""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2730595"", ""name"": ""Серия 10""}}, ""genres"": [""Drama"", ""Comedy"", ""Romance""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 11, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704215354, ""language"": ""Russian"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2020-11-12"", ""dvdCountry"": null, ""webChannel"": {""id"": 337, ""name"": ""Иви"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": ""https://www.ivi.ru/""}, ""officialSite"": ""https://www.ivi.ru/watch/nezhnost"", ""averageRuntime"": 19}}",NULL,NULL
2712916,"https://www.tvmaze.com/episodes/2712916/uspesnyj-1x03-seria-3","Серия 3",1,3,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2712916""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/73221"", ""name"": ""Успешный""}}","{""show"": {""id"": 73221, ""url"": ""https://www.tvmaze.com/shows/73221/uspesnyj"", ""name"": ""Успешный"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/496/1241006.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/496/1241006.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/73221""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/3098220"", ""name"": ""Серия 10""}}, ""genres"": [""Comedy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 6, ""network"": null, ""runtime"": null, ""summary"": ""<p>30-year-old Sasha is a serial loser trying with all his might to become a successful business coach. Fate leads him to billionaire Oleg Kalugin, who decides to hire the resilient dreamer as a coach. However, Kalugin does not need advice on business, which the guy knows nothing about, but the secret of his ability to sincerely enjoy life despite poverty and other problems. From this moment, drastic changes begin in Sasha's life, which show the real price of success. Step by step, he moves further and further away from happiness, plunging into the world of deception, betrayal, hatred and really big, but dirty money.</p>"", ""updated"": 1735808422, ""language"": ""Russian"", ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 423, ""name"": ""KION"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": ""https://kion.ru/""}, ""officialSite"": ""https://kion.ru/video/serial/822094895/season/822095042/episode/822094715"", ""averageRuntime"": null}}",NULL,NULL
2718792,"https://www.tvmaze.com/episodes/2718792/predposlednaa-instancia-3x01-seria-21","Серия 21",3,1,"regular","2024-01-01","","2023-12-31 19:00:00","25.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2718792""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/59205"", ""name"": ""Предпоследняя инстанция""}}","{""show"": {""id"": 59205, ""url"": ""https://www.tvmaze.com/shows/59205/predposlednaa-instancia"", ""name"": ""Предпоследняя инстанция"", ""type"": ""Scripted"", ""ended"": ""2024-01-08"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/388/970660.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/388/970660.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/59205""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2719129"", ""name"": ""Серия 30""}}, ""genres"": [""Drama"", ""Comedy"", ""Supernatural""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 29, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704783571, ""language"": ""Russian"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2022-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 366, ""name"": ""Okko"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://okko.tv/serial/predposlednjaja-instancija"", ""averageRuntime"": 26}}",NULL,NULL
2719121,"https://www.tvmaze.com/episodes/2719121/predposlednaa-instancia-3x02-seria-22","Серия 22",3,2,"regular","2024-01-01","","2023-12-31 19:00:00","25.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2719121""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/59205"", ""name"": ""Предпоследняя инстанция""}}","{""show"": {""id"": 59205, ""url"": ""https://www.tvmaze.com/shows/59205/predposlednaa-instancia"", ""name"": ""Предпоследняя инстанция"", ""type"": ""Scripted"", ""ended"": ""2024-01-08"", ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/388/970660.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/388/970660.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/59205""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2719129"", ""name"": ""Серия 30""}}, ""genres"": [""Drama"", ""Comedy"", ""Supernatural""], ""rating"": {""average"": null}, ""status"": ""Ended"", ""weight"": 29, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704783571, ""language"": ""Russian"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2022-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 366, ""name"": ""Okko"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://okko.tv/serial/predposlednjaja-instancija"", ""averageRuntime"": 26}}",NULL,NULL
2718220,"https://www.tvmaze.com/episodes/2718220/manuna-3x08-seria-8","Серия 8",3,8,"regular","2024-01-01","","2023-12-31 19:00:00","20.0","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2718220""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/59484"", ""name"": ""Манюня""}}","{""show"": {""id"": 59484, ""url"": ""https://www.tvmaze.com/shows/59484/manuna"", ""name"": ""Манюня"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/383/957782.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/383/957782.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/59484""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2718223"", ""name"": ""Серия 10""}}, ""genres"": [""Comedy"", ""Adventure"", ""Children""], ""rating"": {""average"": 6.3}, ""status"": ""Running"", ""weight"": 31, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1703404987, ""language"": ""Russian"", ""schedule"": {""days"": [""Monday"", ""Tuesday"", ""Wednesday"", ""Thursday"", ""Friday"", ""Saturday"", ""Sunday""], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": 413379}, ""premiered"": ""2021-12-15"", ""dvdCountry"": null, ""webChannel"": {""id"": 366, ""name"": ""Okko"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://okko.tv/serial/manjunja"", ""averageRuntime"": 20}}",NULL,NULL
2692646,"https://www.tvmaze.com/episodes/2692646/nedetskoe-kino-1x01-seria-1","Серия 1",1,1,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692646""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692647,"https://www.tvmaze.com/episodes/2692647/nedetskoe-kino-1x02-seria-2","Серия 2",1,2,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692647""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692648,"https://www.tvmaze.com/episodes/2692648/nedetskoe-kino-1x03-seria-3","Серия 3",1,3,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692648""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692649,"https://www.tvmaze.com/episodes/2692649/nedetskoe-kino-1x04-seria-4","Серия 4",1,4,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692649""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692650,"https://www.tvmaze.com/episodes/2692650/nedetskoe-kino-1x05-seria-5","Серия 5",1,5,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692650""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692651,"https://www.tvmaze.com/episodes/2692651/nedetskoe-kino-1x06-seria-6","Серия 6",1,6,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692651""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692652,"https://www.tvmaze.com/episodes/2692652/nedetskoe-kino-1x07-seria-7","Серия 7",1,7,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692652""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692653,"https://www.tvmaze.com/episodes/2692653/nedetskoe-kino-1x08-seria-8","Серия 8",1,8,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692653""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692654,"https://www.tvmaze.com/episodes/2692654/nedetskoe-kino-1x09-seria-9","Серия 9",1,9,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692654""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692655,"https://www.tvmaze.com/episodes/2692655/nedetskoe-kino-1x10-seria-10","Серия 10",1,10,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692655""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
2692656,"https://www.tvmaze.com/episodes/2692656/nedetskoe-kino-1x11-seria-11","Серия 11",1,11,"regular","2024-01-01","","2023-12-31 19:00:00","NaN","NaN",NULL,"{""self"": {""href"": ""https://api.tvmaze.com/episodes/2692656""}, ""show"": {""href"": ""https://api.tvmaze.com/shows/72871"", ""name"": ""Недетское кино""}}","{""show"": {""id"": 72871, ""url"": ""https://www.tvmaze.com/shows/72871/nedetskoe-kino"", ""name"": ""Недетское кино"", ""type"": ""Scripted"", ""ended"": null, ""image"": {""medium"": ""https://static.tvmaze.com/uploads/images/medium_portrait/488/1221089.jpg"", ""original"": ""https://static.tvmaze.com/uploads/images/original_untouched/488/1221089.jpg""}, ""_links"": {""self"": {""href"": ""https://api.tvmaze.com/shows/72871""}, ""previousepisode"": {""href"": ""https://api.tvmaze.com/episodes/2692657"", ""name"": ""Серия 12""}}, ""genres"": [""Comedy"", ""Fantasy""], ""rating"": {""average"": null}, ""status"": ""Running"", ""weight"": 3, ""network"": null, ""runtime"": null, ""summary"": null, ""updated"": 1704019326, ""language"": null, ""schedule"": {""days"": [], ""time"": """"}, ""externals"": {""imdb"": null, ""tvrage"": null, ""thetvdb"": null}, ""premiered"": ""2024-01-01"", ""dvdCountry"": null, ""webChannel"": {""id"": 541, ""name"": ""Wink"", ""country"": {""code"": ""RU"", ""name"": ""Russian Federation"", ""timezone"": ""Asia/Kamchatka""}, ""officialSite"": null}, ""officialSite"": ""https://wink.ru/series/ne-detskoe-kino-year-2023?ysclid=lpbaiai0cw654763598"", ""averageRuntime"": null}}",NULL,NULL
